Date,AMZN,DUK,KO
8/8/2014,316.799988,63.797254,36.139636
8/11/2014,318.329987,63.646098,36.249566
8/12/2014,319.320007,63.468262,36.350336
8/13/2014,326.279999,63.778478,36.588517
8/14/2014,333.209991,64.812531,36.80838
8/15/2014,333.630005,64.821517,37.449641
8/18/2014,334.529999,64.821517,37.8802
8/19/2014,335.130005,65.531866,37.797752
8/20/2014,335.779999,65.42397,37.788593
8/21/2014,332.910004,65.675738,37.935166
8/22/2014,331.589996,65.52288,37.6695
8/25/2014,334.019989,65.621789,37.935166
8/26/2014,341.829987,65.028331,38.109222
8/27/2014,343.179993,65.576828,38.109222
8/28/2014,340.019989,65.918512,38.136707
8/29/2014,339.040009,66.529951,38.219155
9/2/2014,342.380005,66.044396,38.145866
9/3/2014,339,66.413061,38.274118
9/4/2014,345.950012,66.556925,38.356566
9/5/2014,346.380005,67.348204,38.329084
9/8/2014,342.339996,67.33921,38.274118
9/9/2014,329.75,66.350119,38.420691
9/10/2014,331.329987,65.990447,38.631391
9/11/2014,330.519989,66.952564,38.709828
9/12/2014,331.190002,65.693718,38.257674
9/15/2014,323.890015,66.035409,38.294585
9/16/2014,327.76001,66.853655,38.423771
9/17/2014,324,66.8087,38.396089
9/18/2014,325,66.071377,38.562186
9/19/2014,331.320007,66.880629,38.802103
9/22/2014,324.5,66.422054,38.958974
9/23/2014,323.630005,66.242215,38.654461
9/24/2014,328.209991,66.278183,39.005111
9/25/2014,321.929993,66.502977,38.552957
9/26/2014,323.209991,66.61088,38.940518
9/29/2014,321.820007,66.70979,38.986656
9/30/2014,322.440002,67.231306,39.364988
10/1/2014,317.459991,67.707875,39.43881
10/2/2014,318.410004,67.429126,39.364988
10/3/2014,322.73999,67.590978,39.678727
10/6/2014,322.200012,67.501062,40.232382
10/7/2014,316.980011,67.626946,40.527665
10/8/2014,322.700012,69.281431,41.109006
10/9/2014,315.369995,68.687972,40.481528
10/10/2014,311.390015,69.083611,41.035186
10/13/2014,306.450012,69.605135,40.666081
10/14/2014,308.309998,70.917929,40.269293
10/15/2014,305.970001,70.944903,39.890961
10/16/2014,302.859985,70.288503,39.272713
10/17/2014,303.640015,70.52229,39.567996
10/20/2014,306.209991,71.484407,39.946328
10/21/2014,315.329987,71.106755,37.537921
10/22/2014,312.970001,72.077866,37.482554
10/23/2014,313.179993,71.996936,37.704018
10/24/2014,287.059998,72.20375,37.860886
10/27/2014,289.970001,72.482492,37.61174
10/28/2014,295.589996,72.581401,37.427191
10/29/2014,294.119995,72.176769,37.796293
10/30/2014,299.070007,73.993106,38.20231
10/31/2014,305.459991,73.867222,38.645235
11/3/2014,305.720001,74.074028,38.580642
11/4/2014,302.809998,73.939157,38.589868
11/5/2014,296.519989,75.081107,39.042023
11/6/2014,296.640015,72.986027,39.023567
11/7/2014,299.859985,73.80428,39.051249
11/10/2014,305.109985,74.460674,39.115842
11/11/2014,312.01001,74.325803,39.226572
11/12/2014,311.51001,72.496369,39.411125
11/13/2014,316.480011,71.715568,39.484948
11/14/2014,327.820007,71.824519,39.429581
11/17/2014,323.049988,72.904931,39.604904
11/18/2014,324.929993,72.914005,40.167789
11/19/2014,326.540009,72.977558,40.804496
11/20/2014,330.540009,72.786898,40.832178
11/21/2014,332.630005,72.423734,41.062868
11/24/2014,335.640015,71.751885,40.850634
11/25/2014,335.040009,71.860836,40.998275
11/26/2014,333.570007,72.351107,41.151584
11/28/2014,338.640015,73.449674,41.65332
12/1/2014,326,74.44837,41.393158
12/2/2014,326.309998,74.757055,41.383869
12/3/2014,316.5,74.421134,40.696304
12/4/2014,316.929993,74.766136,40.417563
12/5/2014,312.630005,73.295331,40.445436
12/8/2014,306.640015,74.112442,40.083072
12/9/2014,312.5,74.611793,39.06102
12/10/2014,305.839996,74.675347,38.652197
12/11/2014,307.359985,75.256406,38.587157
12/12/2014,307.320007,75.074828,38.011092
12/15/2014,306.070007,73.667569,37.695184
12/16/2014,295.059998,73.195461,37.527939
12/17/2014,298.880005,73.876391,38.60574
12/18/2014,297.730011,75.365358,39.386218
12/19/2014,299.899994,75.220089,38.977398
12/22/2014,306.540009,75.910101,39.349051
12/23/2014,306.290009,75.973654,39.92512
12/24/2014,303.029999,77.144855,39.897244
12/26/2014,309.089996,77.907493,39.915827
12/29/2014,312.040009,78.833562,39.822914
12/30/2014,310.299988,76.899716,39.729998
12/31/2014,310.350006,75.846547,39.228266
1/2/2015,308.519989,76.309582,39.153933
1/5/2015,302.190002,75.211008,39.153933
1/6/2015,295.290009,76.445762,39.451257
1/7/2015,298.420013,76.690901,39.943703
1/8/2015,300.459991,76.999586,40.426853
1/9/2015,296.929993,77.108537,39.980866
1/12/2015,291.410004,77.181172,39.618502
1/13/2015,294.73999,77.598808,39.609213
1/14/2015,293.269989,77.798549,39.544173
1/15/2015,286.950012,78.770009,39.376928
1/16/2015,290.73999,79.305671,39.516297
1/20/2015,289.440002,79.614363,40.101655
1/21/2015,297.25,80.513189,40.287484
1/22/2015,310.320007,80.46779,40.677721
1/23/2015,312.390015,80.549506,40.241028
1/26/2015,309.660004,80.395163,39.952993
1/27/2015,306.75,80.549506,39.386218
1/28/2015,303.910004,79.759624,38.949521
1/29/2015,311.779999,81.130566,39.116766
1/30/2015,354.529999,79.115011,38.252666
2/2/2015,364.470001,78.987905,38.642907
2/3/2015,363.549988,78.788164,38.680073
2/4/2015,364.75,78.061843,38.726529
2/5/2015,373.890015,78.733692,38.828735
2/6/2015,374.279999,75.456147,38.512828
2/9/2015,370.559998,75.083902,38.308416
2/10/2015,373,76.427607,39.395511
2/11/2015,375.140015,75.020683,39.367634
2/12/2015,377.170013,74.296597,39.181806
2/13/2015,381.829987,73.178389,39.014564
2/17/2015,375.429993,72.765939,38.847319
2/18/2015,373.369995,74.21411,38.772986
2/19/2015,379,72.564294,39.12606
2/20/2015,383.660004,72.142676,38.995981
2/23/2015,380.140015,72.646788,38.884481
2/24/2015,378.589996,73.187557,39.144643
2/25/2015,385.369995,72.417647,39.07031
2/26/2015,384.799988,72.00519,39.451257
2/27/2015,380.160004,71.996029,40.231734
3/2/2015,385.660004,70.630345,40.138822
3/3/2015,384.609985,71.042803,39.906537
3/4/2015,382.720001,70.64868,39.488423
3/5/2015,387.829987,71.106962,39.395511
3/6/2015,380.089996,68.705564,38.577867
3/9/2015,378.559998,68.522254,38.457078
3/10/2015,369.51001,68.467256,37.80668
3/11/2015,366.369995,68.082301,37.258488
3/12/2015,374.23999,68.998864,38.007968
3/13/2015,370.579987,68.384769,37.389648
3/16/2015,373.350006,69.392986,37.745652
3/17/2015,371.920013,68.815554,37.951756
3/18/2015,375.140015,70.025417,38.036073
3/19/2015,373.23999,69.667958,37.492702
3/20/2015,378.48999,70.272886,38.082918
3/23/2015,375.109985,70.392044,38.05481
3/24/2015,374.089996,69.713782,37.914285
3/25/2015,370.959991,68.705564,37.895548
3/26/2015,367.350006,68.14646,37.80186
3/27/2015,370.559998,68.742228,37.548914
3/30/2015,374.589996,69.567136,37.951756
3/31/2015,372.100006,70.373709,37.989231
4/1/2015,370.26001,70.41954,38.111022
4/2/2015,372.25,70.547858,38.111022
4/6/2015,377.040009,71.71189,38.570076
4/7/2015,374.410004,71.171121,38.420181
4/8/2015,381.200012,70.850325,38.30776
4/9/2015,383.540009,70.584521,38.457656
4/10/2015,382.649994,71.345263,38.298393
4/13/2015,382.359985,70.786166,38.12976
4/14/2015,385.109985,71.116122,37.951756
4/15/2015,383.450012,71.510245,37.848706
4/16/2015,386.040009,70.859486,38.036073
4/17/2015,375.559998,70.859486,37.755019
4/20/2015,389.51001,72.051021,38.092285
4/21/2015,391.179993,71.556076,38.204706
4/22/2015,389.799988,71.766888,38.701238
4/23/2015,389.98999,72.280161,38.363972
4/24/2015,445.100006,72.784274,38.30776
4/27/2015,438.559998,71.831047,38.251551
4/28/2015,429.309998,72.380984,38.195339
4/29/2015,429.369995,71.886039,37.933022
4/30/2015,421.779999,71.097794,37.998601
5/1/2015,422.869995,71.400262,38.326497
5/4/2015,423.040009,71.455253,38.373339
5/5/2015,421.190002,69.887931,38.176602
5/6/2015,419.100006,70.034585,38.092285
5/7/2015,426.880005,70.401204,38.12976
5/8/2015,433.690002,70.676176,38.392076
5/11/2015,432.850006,70.181231,38.354602
5/12/2015,431.019989,69.933762,38.120389
5/13/2015,426.869995,68.947344,38.457656
5/14/2015,432.279999,69.919864,38.879238
5/15/2015,426,70.531169,38.897976
5/18/2015,425.23999,70.420021,38.710605
5/19/2015,421.709991,70.568218,38.701238
5/20/2015,423.859985,70.892391,38.73871
5/21/2015,431.630005,70.540433,38.626289
5/22/2015,427.630005,70.438549,38.607551
5/26/2015,425.470001,70.169946,38.401447
5/27/2015,431.420013,70.586739,38.523235
5/28/2015,426.570007,70.345922,38.541972
5/29/2015,429.230011,70.142161,38.373339
6/1/2015,430.920013,70.392235,38.354602
6/2/2015,430.98999,69.512335,38.401447
6/3/2015,436.589996,68.725048,38.289022
6/4/2015,430.779999,68.734312,38.026706
6/5/2015,426.950012,67.474661,37.567648
6/8/2015,423.5,67.104174,37.62386
6/9/2015,425.480011,66.807786,37.661335
6/10/2015,430.769989,66.733694,37.783127
6/11/2015,432.970001,67.483925,37.877581
6/12/2015,429.920013,67.178273,37.74534
6/15/2015,423.670013,67.150488,37.395848
6/16/2015,427.26001,67.215322,37.858692
6/17/2015,427.809998,67.687693,38.038161
6/18/2015,439.390015,69.039964,38.397102
6/19/2015,434.920013,67.798834,38.160957
6/22/2015,436.290009,67.678429,38.236522
6/23/2015,445.98999,66.483613,38.142065
6/24/2015,440.839996,65.696332,37.962593
6/25/2015,440.100006,65.464779,37.802016
6/26/2015,438.100006,65.761167,37.783124
6/29/2015,429.859985,65.622234,37.216379
6/30/2015,434.089996,65.409209,37.055799
7/1/2015,437.390015,65.835266,37.310835
7/2/2015,437.709991,67.178273,37.301391
7/6/2015,436.040009,67.474661,37.235267
7/7/2015,436.720001,69.716096,38.019269
7/8/2015,429.700012,69.271518,37.650884
7/9/2015,434.390015,68.604643,37.707556
7/10/2015,443.51001,68.88251,38.151509
7/13/2015,455.570007,68.863981,38.406546
7/14/2015,465.570007,68.354568,38.888279
7/15/2015,461.190002,68.558329,38.850499
7/16/2015,475.480011,69.290039,39.1811
7/17/2015,483.01001,68.141536,38.963847
7/20/2015,488.100006,67.863669,39.086643
7/21/2015,488,67.076389,38.907171
7/22/2015,488.269989,67.030082,38.633246
7/23/2015,482.179993,66.279845,38.57657
7/24/2015,529.419983,66.400257,38.198738
7/27/2015,531.409973,67.613594,38.293197
7/28/2015,526.030029,67.734,38.302642
7/29/2015,529,67.715478,38.340426
7/30/2015,536.76001,68.030388,38.312089
7/31/2015,536.150024,68.743576,38.803271
8/3/2015,535.030029,69.428972,39.237776
8/4/2015,531.900024,68.465709,39.530593
8/5/2015,537.01001,68.521287,39.785629
8/6/2015,529.460022,68.39161,39.596713
8/7/2015,522.619995,69.604955,39.455028
8/10/2015,524,69.290039,39.370016
8/11/2015,527.460022,69.734624,39.1811
8/12/2015,525.909973,70.760061,38.973291
8/13/2015,529.659973,70.778794,38.822159
8/14/2015,531.52002,71.51861,38.963847
8/17/2015,535.219971,71.659076,39.058303
8/18/2015,535.02002,71.396864,39.011075
8/19/2015,532.919983,72.305246,38.519894
8/20/2015,515.780029,71.893195,38.302642
8/21/2015,494.470001,71.837008,37.339172
8/24/2015,463.369995,67.838263,36.252909
8/25/2015,466.369995,65.74992,35.884524
8/26/2015,500.769989,67.182726,36.58351
8/27/2015,518.369995,67.913175,37.093583
8/28/2015,518.01001,67.791436,37.263607
8/31/2015,512.890015,66.405457,37.140811
9/1/2015,496.540009,64.663612,36.602402
9/2/2015,510.549988,64.766625,36.74409
9/3/2015,504.720001,64.878998,36.989679
9/4/2015,499,63.923796,36.385149
9/8/2015,517.539978,64.953918,36.74409
9/9/2015,516.890015,63.87697,36.177341
9/10/2015,522.23999,63.436825,36.290689
9/11/2015,529.440002,63.998709,36.328803
9/14/2015,521.380005,63.970616,36.300217
9/15/2015,522.369995,64.232828,36.681324
9/16/2015,527.390015,64.785352,37.30062
9/17/2015,538.869995,65.468982,37.519755
9/18/2015,540.26001,65.038197,37.138649
9/21/2015,548.390015,65.600088,37.338728
9/22/2015,538.400024,64.757259,36.957625
9/23/2015,536.070007,64.701065,36.92904
9/24/2015,533.75,65.852933,37.30062
9/25/2015,524.25,66.218158,37.748416
9/28/2015,504.059998,65.974672,37.662667
9/29/2015,496.070007,66.236891,37.786527
9/30/2015,511.890015,67.370025,38.224796
10/1/2015,520.719971,66.180698,37.919913
10/2/2015,532.539978,67.388751,38.482042
10/5/2015,543.679993,68.437606,39.072754
10/6/2015,537.47998,68.446966,39.025116
10/7/2015,541.940002,68.053648,39.558664
10/8/2015,533.159973,68.362687,39.996934
10/9/2015,539.799988,67.669697,40.035045
10/12/2015,550.190002,68.194121,40.015989
10/13/2015,548.900024,67.922542,39.682524
10/14/2015,544.830017,67.744609,39.711106
10/15/2015,562.440002,68.812198,39.939767
10/16/2015,570.76001,68.915203,40.035045
10/19/2015,573.150024,68.905844,40.006463
10/20/2015,560.880005,69.018216,40.292291
10/21/2015,555.77002,69.168056,40.197013
10/22/2015,563.909973,70.291823,41.197415
10/23/2015,599.030029,69.055676,40.768672
10/26/2015,608.609985,67.66033,40.578119
10/27/2015,611.01001,67.81017,40.597174
10/28/2015,617.099976,67.0048,40.711505
10/29/2015,626.549988,67.023527,40.768672
10/30/2015,625.900024,66.929881,40.349454
11/2/2015,628.349976,67.594777,40.244654
11/3/2015,625.309998,67.650963,40.168431
11/4/2015,640.950012,67.360658,39.987408
11/5/2015,655.650024,66.911147,40.330402
11/6/2015,659.369995,63.455559,39.977878
11/9/2015,655.48999,63.652218,39.57772
11/10/2015,659.679993,63.865515,39.796855
11/11/2015,673.25,64.680779,40.054101
11/12/2015,665.599976,63.789674,39.615831
11/13/2015,642.349976,63.41048,39.425278
11/16/2015,647.809998,64.206789,39.977878
11/17/2015,643.299988,62.405622,39.701576
11/18/2015,663.539978,63.704352,40.282761
11/19/2015,661.27002,64.927249,41.073555
11/20/2015,668.450012,65.505519,40.425677
11/23/2015,678.98999,64.472222,40.93064
11/24/2015,671.150024,64.538581,41.311746
11/25/2015,675.340027,64.197307,41.311746
11/27/2015,673.26001,63.998232,41.426956
11/30/2015,664.799988,64.235227,40.918117
12/1/2015,679.059998,64.519617,41.177336
12/2/2015,676.01001,62.690012,41.062129
12/3/2015,666.25,62.784816,40.764506
12/4/2015,672.640015,63.552679,41.561365
12/7/2015,669.830017,64.936731,41.474958
12/8/2015,677.330017,64.879855,41.292543
12/9/2015,664.789978,65.04101,40.956521
12/10/2015,662.320007,63.922391,41.052526
12/11/2015,640.150024,64.31106,40.582094
12/14/2015,657.909973,64.889329,40.754907
12/15/2015,658.640015,65.259041,41.350148
12/16/2015,675.77002,66.387142,42.089402
12/17/2015,670.650024,66.832694,41.753379
12/18/2015,664.140015,65.979509,40.80291
12/21/2015,664.51001,66.178585,41.071728
12/22/2015,663.150024,67.259283,41.561365
12/23/2015,663.700012,68.254666,41.926188
12/24/2015,662.789978,68.292586,41.801382
12/28/2015,675.200012,68.178826,41.753379
12/29/2015,693.969971,68.605422,41.964592
12/30/2015,689.070007,68.434785,41.830183
12/31/2015,675.890015,67.676397,41.24454
1/4/2016,636.98999,67.486804,40.706904
1/5/2016,633.789978,67.970269,40.850912
1/6/2016,632.650024,68.12195,40.630097
1/7/2016,607.940002,67.496278,39.958048
1/8/2016,607.049988,67.344605,39.85244
1/11/2016,617.73999,68.093511,39.919649
1/12/2016,617.890015,67.562637,40.438083
1/13/2016,581.809998,67.970269,40.178864
1/14/2016,593,68.605422,40.207668
1/15/2016,570.179993,68.330507,39.842841
1/19/2016,574.47998,69.354328,40.246068
1/20/2016,571.77002,67.704835,39.727634
1/21/2016,575.02002,67.392,39.737233
1/22/2016,596.380005,68.425303,40.380481
1/25/2016,596.530029,68.065073,40.476486
1/26/2016,601.25,68.463223,40.399683
1/27/2016,583.349976,68.643342,40.409282
1/28/2016,635.349976,69.6482,40.870114
1/29/2016,587,71.383008,41.206137
2/1/2016,574.809998,72.994574,41.282944
2/2/2016,552.099976,72.757578,40.745304
2/3/2016,531.070007,74.473423,41.014126
2/4/2016,536.26001,74.492386,40.831711
2/5/2016,502.130005,74.928457,40.745304
2/8/2016,488.100006,75.051692,40.946921
2/9/2016,482.070007,74.824178,41.570964
2/10/2016,490.480011,74.838549,40.850912
2/11/2016,503.820007,73.573996,40.716503
2/12/2016,507.079987,73.037514,41.388552
2/16/2016,521.099976,73.085417,41.628569
2/17/2016,534.099976,72.3286,41.753379
2/18/2016,525,73.008775,41.868586
2/19/2016,534.900024,71.418508,42.022197
2/22/2016,559.5,71.69632,42.185407
2/23/2016,552.940002,71.667581,41.94539
2/24/2016,554.039978,71.8017,42.156606
2/25/2016,555.150024,73.229117,42.396623
2/26/2016,555.22998,70.920346,41.417353
2/29/2016,552.52002,71.159845,41.407754
3/1/2016,579.039978,70.26891,41.94539
3/2/2016,580.210022,70.537147,42.022197
3/3/2016,577.48999,71.207748,42.204609
3/4/2016,575.140015,72.01246,42.348621
3/7/2016,562.799988,73.047096,42.252612
3/8/2016,560.26001,74.024247,42.550234
3/9/2016,559.469971,74.254171,43.020669
3/10/2016,558.929993,74.014673,43.423896
3/11/2016,569.609985,74.49367,43.733513
3/14/2016,573.369995,74.455349,43.820593
3/15/2016,577.02002,74.771489,43.772216
3/16/2016,574.27002,75.633679,43.588378
3/17/2016,559.440002,76.629994,44.285019
3/18/2016,552.080017,76.323436,44.120533
3/21/2016,553.97998,76.179735,44.188262
3/22/2016,560.47998,75.566619,44.023779
3/23/2016,569.630005,76.457555,43.985076
3/24/2016,582.950012,76.400077,44.101185
3/28/2016,579.869995,76.141422,44.314045
3/29/2016,593.859985,77.061096,44.971983
3/30/2016,598.690002,76.974873,45.068741
3/31/2016,593.640015,77.291013,44.884903
4/1/2016,598.5,77.722107,45.31063
4/4/2016,593.190002,77.683787,45.368681
4/5/2016,586.140015,76.543778,45.02036
4/6/2016,602.080017,76.02646,45.19452
4/7/2016,591.429993,75.959401,44.855877
4/8/2016,594.599976,76.419234,45.349329
4/11/2016,595.929993,76.103101,44.93328
4/12/2016,603.169983,76.850336,45.136469
4/13/2016,614.820007,76.285115,44.54626
4/14/2016,620.75,76.112676,44.343074
4/15/2016,625.890015,76.639576,44.604311
4/18/2016,635.349976,77.022775,44.72042
4/19/2016,627.900024,76.438398,45.088089
4/20/2016,632.98999,74.915183,42.93044
4/21/2016,631,73.133312,42.243477
4/22/2016,620.5,73.775174,43.094927
4/25/2016,626.200012,73.535675,43.259409
4/26/2016,616.880005,73.717689,43.085249
4/27/2016,606.570007,74.781064,43.230384
4/28/2016,602,75.049301,43.182007
4/29/2016,659.590027,75.470821,43.346489
5/2/2016,683.849976,75.624104,43.52065
5/3/2016,671.320007,75.528299,43.385192
5/4/2016,670.900024,76.658733,43.52065
5/5/2016,659.090027,76.812015,43.598056
5/6/2016,673.950012,76.045617,43.849619
5/9/2016,679.75,76.697053,43.772216
5/10/2016,703.070007,76.697053,44.265668
5/11/2016,713.22998,77.108991,43.985076
5/12/2016,717.929993,77.674212,44.343074
5/13/2016,709.919983,77.377229,43.878644
5/16/2016,710.659973,77.597571,44.139885
5/17/2016,695.27002,76.170161,43.298112
5/18/2016,697.450012,74.122758,43.036872
5/19/2016,698.52002,74.509975,42.882063
5/20/2016,702.799988,74.539015,42.524069
5/23/2016,696.75,73.716183,42.54342
5/24/2016,704.200012,74.529332,42.93044
5/25/2016,708.349976,74.49061,42.940118
5/26/2016,714.909973,75.468332,43.240058
5/27/2016,712.23999,75.487697,43.327138
5/31/2016,722.789978,75.729706,43.152978
6/1/2016,719.440002,76.494451,43.249735
6/2/2016,728.23999,76.417013,43.269087
6/3/2016,725.539978,77.520577,43.578704
6/6/2016,726.72998,77.288243,43.897996
6/7/2016,723.73999,77.43345,43.849619
6/8/2016,726.640015,77.936834,44.072156
6/9/2016,727.650024,78.662864,44.275342
6/10/2016,717.909973,78.643499,44.497883
6/13/2016,715.23999,79.001676,43.990895
6/14/2016,719.299988,79.77611,43.912899
6/15/2016,714.26001,78.924231,43.883647
6/16/2016,717.51001,79.89227,44.176142
6/17/2016,706.390015,80.327892,43.669155
6/20/2016,714.01001,79.379211,43.854399
6/21/2016,715.820007,79.379211,44.000647
6/22/2016,710.599976,79.214646,43.737403
6/23/2016,722.080017,79.427616,43.951899
6/24/2016,698.960022,79.795468,42.830675
6/27/2016,691.359985,81.305607,42.684427
6/28/2016,707.950012,81.257209,43.074419
6/29/2016,715.599976,81.460496,43.327911
6/30/2016,715.619995,83.04808,44.195642
7/1/2016,725.679993,82.89319,43.990895
7/5/2016,728.099976,84.151644,44.293138
7/6/2016,737.609985,84.442059,44.137143
7/7/2016,736.570007,82.56406,43.961647
7/8/2016,745.809998,83.26105,44.24439
7/11/2016,753.780029,83.26105,44.429634
7/12/2016,748.210022,81.741229,44.439386
7/13/2016,742.630005,82.331733,44.595382
7/14/2016,741.200012,82.041318,44.54663
7/15/2016,735.440002,82.205883,44.488134
7/18/2016,736.070007,82.525338,44.488134
7/19/2016,739.950012,82.65118,44.488134
7/20/2016,745.719971,82.205883,44.371135
7/21/2016,744.429993,82.670545,44.312638
7/22/2016,744.859985,83.735387,44.68313
7/25/2016,739.609985,83.919317,44.429634
7/26/2016,735.590027,83.009358,43.756903
7/27/2016,736.669983,82.118763,42.313939
7/28/2016,752.609985,82.476933,42.557683
7/29/2016,758.809998,82.854468,42.538183
8/1/2016,767.73999,82.912555,42.362687
8/2/2016,760.580017,82.825428,42.440683
8/3/2016,754.640015,82.428536,42.547931
8/4/2016,760.77002,82.515656,42.421184
8/5/2016,765.97998,81.537941,42.391935
8/8/2016,766.559998,82.031636,42.352936
8/9/2016,768.309998,82.021961,42.382187
8/10/2016,768.559998,81.938834,42.518683
8/11/2016,771.23999,82.056185,42.655179
8/12/2016,772.559998,81.645458,42.928171
8/15/2016,768.48999,79.855894,43.132919
8/16/2016,764.039978,78.67262,42.733179
8/17/2016,764.630005,79.88523,42.957423
8/18/2016,764.460022,80.951145,42.996419
8/19/2016,757.309998,79.846113,42.820923
8/22/2016,759.47998,80.080809,42.645431
8/23/2016,762.450012,79.650527,42.752675
8/24/2016,757.25,79.758098,42.752675
8/25/2016,759.219971,79.924347,42.577179
8/26/2016,769,78.154331,42.23594
8/29/2016,771.289978,78.662846,42.450435
8/30/2016,767.580017,77.763166,42.157943
8/31/2016,769.159973,77.90008,42.343187
9/1/2016,770.619995,77.577369,42.265188
9/2/2016,772.440002,78.467261,42.567431
9/6/2016,788.869995,79.1518,42.694179
9/7/2016,784.47998,78.760636,42.547931
9/8/2016,784.059998,79.024667,42.538183
9/9/2016,760.140015,76.227852,41.212216
9/12/2016,771.48999,77.528471,42.109192
9/13/2016,761.01001,77.049298,41.558743
9/14/2016,761.090027,76.931947,41.391645
9/15/2016,769.690002,77.31333,41.63738
9/16/2016,778.52002,77.851182,41.421132
9/19/2016,775.099976,78.682401,41.381813
9/20/2016,780.219971,78.398807,41.617721
9/21/2016,789.73999,80.09059,41.804478
9/22/2016,804.700012,80.687114,42.227143
9/23/2016,805.75,80.696887,42.010899
9/26/2016,799.159973,80.335067,41.332667
9/27/2016,816.109985,79.630972,41.863456
9/28/2016,828.719971,79.308261,41.430963
9/29/2016,829.049988,78.535714,41.313008
9/30/2016,837.309998,78.271682,41.598062
10/3/2016,836.73999,77.342666,41.313008
10/4/2016,834.030029,75.74868,41.12625
10/5/2016,844.359985,75.386852,41.096763
10/6/2016,841.659973,75.386852,40.998467
10/7/2016,839.429993,74.878343,41.018126
10/10/2016,841.710022,75.357516,41.018126
10/11/2016,831,74.232929,40.831369
10/12/2016,834.090027,74.956578,41.067273
10/13/2016,829.280029,76.218079,41.047613
10/14/2016,822.960022,75.504203,40.959148
10/17/2016,812.950012,75.826914,40.890343
10/18/2016,817.650024,76.178962,41.254034
10/19/2016,817.690002,76.403876,41.332667
10/20/2016,810.320007,76.68747,41.214715
10/21/2016,818.98999,76.296306,41.411304
10/24/2016,838.090027,76.667915,41.833969
10/25/2016,835.179993,76.853712,41.81431
10/26/2016,822.590027,77.029736,41.716013
10/27/2016,818.359985,76.68747,41.401473
10/28/2016,776.320007,76.980845,41.509597
10/31/2016,789.820007,78.25212,41.676699
11/1/2016,785.409973,76.834158,41.401473
11/2/2016,765.559998,76.276751,41.332667
11/3/2016,767.030029,76.257196,41.313008
11/4/2016,755.049988,75.562875,40.978808
11/7/2016,784.929993,77.381783,41.735673
11/8/2016,787.75,77.890299,42.14851
11/9/2016,771.880005,75.631329,41.548915
11/10/2016,742.380005,73.499498,40.241602
11/11/2016,739.01001,73.577725,40.330067
11/14/2016,719.070007,72.795404,40.467678
11/15/2016,743.23999,74.252483,40.733073
11/16/2016,746.48999,73.159591,40.556143
11/17/2016,756.400024,73.060688,40.418532
11/18/2016,760.159973,72.793642,40.212115
11/21/2016,780,73.61455,40.654439
11/22/2016,785.330017,73.070573,40.664267
11/23/2016,780.119995,72.734302,40.418532
11/25/2016,780.369995,73.535425,40.821537
11/28/2016,766.77002,75.246475,41.037786
11/29/2016,762.52002,75.533298,40.789975
11/30/2016,750.570007,72.961778,39.996971
12/1/2016,743.650024,71.952956,39.818546
12/2/2016,740.340027,72.615614,40.006886
12/5/2016,759.359985,72.803535,40.264609
12/6/2016,764.719971,73.050796,40.215048
12/7/2016,770.419983,73.851919,40.928749
12/8/2016,767.330017,73.911267,40.62146
12/9/2016,768.659973,74.989321,41.632537
12/12/2016,760.119995,75.642094,41.533413
12/13/2016,774.340027,76.472887,41.394635
12/14/2016,768.820007,74.702497,40.849448
12/15/2016,761,75.197019,41.186473
12/16/2016,757.77002,75.750882,41.374813
12/19/2016,766,76.284966,41.305422
12/20/2016,771.219971,76.502557,41.295511
12/21/2016,770.599976,76.156393,41.206298
12/22/2016,766.340027,76.917954,41.186473
12/23/2016,760.590027,76.769603,41.236035
12/27/2016,771.400024,76.631138,41.245949
12/28/2016,772.130005,76.186064,41.027873
12/29/2016,765.150024,77.165215,41.236035
12/30/2016,749.869995,76.769603,41.09726
1/3/2017,753.669983,76.878399,41.434286
